"variable","quarter","dispersion","f1_dispersion","variable_act","GB_nowcast","SPF_nowcast","GB_forecast1","SPF_forecast1","GB_now_error_abs","SPF_now_error_abs","GB_now_error_abs_std","SPF_now_error_abs_std","GB_SPF_now_gap_abs","GB_SPF_f1_gap_abs","GB_SPF_now_gap_abs_std","GB_SPF_f1_gap_abs_std","SPF_update_abs","GB_update_abs","SPF_update_abs_std","GB_update_abs_std","period"
"HOUSING",2015-01-01,16.8441,15.2058,1,1.1,1.0995,1.1,1.1415,0.1,0.0994999999999999,1.77210441001985,0.731104498738009,0.000500000000000167,0.0414999999999999,-1.16232700509044,-0.284098800431171,0.00609999999999999,0,-1.17347685066267,-1.0906471367837,"89"
"HOUSING",2015-04-01,51.0641,24.0036,1.2,1.1,1.0599,1.1,1.121,0.0999999999999999,0.1401,1.77210441001984,1.58614589250096,0.0401,0.0209999999999999,-0.318290035623788,-0.74015647455719,0.0815999999999999,0,0.724217621978377,-1.0906471367837,"90"
"HOUSING",2015-07-01,22.1943,16.8021,1.2,1.2,1.1632,1.1,1.2043,0,0.0367999999999999,-0.899916464263278,-0.589365831038762,0.0367999999999999,0.1043,-0.388626449746011,1.11299495250122,0.0422,0.0999999999999999,-0.266102407452841,0.615482156138168,"91"
"HOUSING",2015-10-01,20.9319,8.9248,1.1,1.1,1.2066,1.2,1.2329,0,0.1066,-0.899916464263278,0.880631441982266,0.1066,0.0329000000000002,1.09909527926339,-0.475420556405983,0.00229999999999997,0,-1.26898994994791,-1.0906471367837,"92"
"HOUSING",2016-01-01,19.6979,13.3629,1.2,1.1,1.1767,1.2,1.223,0.0999999999999999,0.0232999999999999,1.77210441001984,-0.87367762453137,0.0767,0.0230000000000001,0.4618047391863,-0.695663042935134,0.0562,0.0999999999999999,0.0857879583349031,0.615482156138168,"93"
"HOUSING",2016-04-01,20.8029,11.6164,1.2,1.1,1.1854,1.2,1.2168,0.0999999999999999,0.0145999999999999,1.77210441001984,-1.05690078033772,0.0853999999999999,0.0168000000000001,0.647237103690336,-0.833592680963491,0.0376000000000001,0.0999999999999999,-0.381723527640241,0.615482156138168,"94"
"HOUSING",2016-07-01,13.7642,13.7075,NA,1.1,1.1978,1.2,1.2296,NA,NA,NA,NA,0.0977999999999999,0.0296000000000001,0.911531508270803,-0.548834718582369,0.0190000000000001,0.0999999999999999,-0.849235013615384,0.615482156138168,"95"
"HOUSING",2016-10-01,20.0624,10.3785,NA,1.2,1.1766,1.2,1.2023,NA,NA,NA,NA,0.0233999999999999,0.00229999999999997,-0.674234919212001,-1.15617006022336,0.0529999999999999,0,0.00535587472627372,-1.0906471367837,"96"
"HOUSING",2017-01-01,16.0273,11.7395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97"
"HOUSING",2017-04-01,15.6399,8.5951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98"
"HOUSING",2017-07-01,14.589,9.1786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99"
"HOUSING",2017-10-01,21.0069,11.6314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100"
"HOUSING",2018-01-01,11.1892,8.1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101"
"HOUSING",2018-04-01,15.0766,7.9819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"102"
"HOUSING",2018-07-01,12.2433,10.0967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103"
"HOUSING",2018-10-01,18.8012,10.9006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"HOUSING",2019-01-01,19.644,11.9779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105"
"HOUSING",2019-04-01,20.9145,10.1189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106"
"HOUSING",2019-07-01,15.9169,4.6524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"HOUSING",2019-10-01,9.4275,6.4353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"HOUSING",2020-01-01,28.5562,9.3712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109"
"HOUSING",2020-04-01,22.9093,161.9645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"110"
"HOUSING",2020-07-01,57.8123,29.5542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"111"
"HOUSING",2020-10-01,24.1578,21.5523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"112"
"HOUSING",2021-01-01,30.2493,15.5371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113"
"HOUSING",2021-04-01,32.7307,12.5425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"114"
"HOUSING",2021-07-01,27.0197,8.6297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115"
"HOUSING",2021-10-01,21.4228,6.1393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116"
"HOUSING",2022-01-01,17.0659,10.8944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"117"
"HOUSING",2022-04-01,23.6027,16.6213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118"
"INDPROD",1993-01-01,1.4972,1.2004,5.5,5.5,4.263,5.6,3.7916,0,1.237,-1.09768239284515,-0.451110647181445,1.237,1.8084,-0.341643767054173,-0.0063234400503507,0.2908,0.0999999999999996,-0.794238716188402,-1.009853267279,"1"
"INDPROD",1993-04-01,1.4621,1.6048,2.3,1.8,2.9805,1.8,3.9919,0.5,0.6805,-0.594854676157223,-0.763882491574429,1.1805,2.1919,-0.380949741385116,0.246138715343342,0.8111,3.8,-0.41522903344446,0.733718073827657,"2"
"INDPROD",1993-07-01,1.4912,1.3756,2.8,2.8,2.7015,4.3,3.7424,0,0.0985,-1.09768239284515,-1.09098619945712,0.0985,0.5576,-1.13367654184672,-0.829738469949779,1.2904,1,-0.0660855759407673,-0.585741319442247,"3"
"INDPROD",1993-10-01,2.5982,2.2207,6.7,7.1,4.4843,5.5,3.567,0.399999999999999,2.2157,-0.695420219494808,0.0989518938920752,2.6157,1.933,0.617491574717001,0.0757020738011594,0.7419,2.8,-0.465637394093856,0.262482576231263,"4"
"INDPROD",1994-01-01,2.5654,1.8027,8.3,8,4.6273,3,3.6007,0.300000000000001,3.6727,-0.795985762832392,0.917835231323483,3.3727,0.6007,1.14412206265548,-0.801365278561336,1.0603,2.5,-0.23370065954519,0.121111926952344,"5"
"INDPROD",1994-04-01,1.8031,1.365,6,3.9,4.1142,3.2,3.6588,2.1,1.8858,1.01419401724413,-0.0864630772943501,0.2142,0.4588,-1.05318625458848,-0.894779567610527,0.513500000000001,0.9,-0.632014122017585,-0.632864869201886,"6"
"INDPROD",1994-07-01,2.4613,2.0882,4.9,5.5,3.4311,3.9,3.6669,0.6,1.4689,-0.494289132819638,-0.320774994504476,2.0689,0.2331,0.237093224908865,-1.04336029374444,0.2277,2.3,-0.840203565277664,0.0268648274330655,"7"
"INDPROD",1994-10-01,1.9141,1.6271,5.9,5.1,4.0623,5.4,3.3994,0.800000000000001,1.8377,-0.293158046144468,-0.11349690607297,1.0377,2.0006,-0.480292982702969,0.120203877463777,0.3954,1.2,-0.718043419599865,-0.491494219922968,"8"
"INDPROD",1995-01-01,1.622,1.1982,5.2,6.7,4.6403,1.2,3.7387,1.5,0.5597,0.410800757218624,-0.831776182145269,2.0597,2.5387,0.230692960062056,0.474440867861029,1.2409,1.3,-0.102143579584483,-0.444370670163329,"9"
"INDPROD",1995-04-01,3.6454,1.9963,-1.4,-3.5,0.6774,-0.5,2.3861,2.1,2.0774,1.01419401724413,0.0212226107302607,4.1774,2.8861,1.70393653246273,0.703138006801755,3.0613,4.7,1.22391682108258,1.15783002166441,"10"
"INDPROD",1995-07-01,2.0104,1.42,3.2,3.8,2.1386,1.9,3.3249,0.6,1.0614,-0.494289132819638,-0.549803793408593,1.6614,1.4249,-0.0463967669470529,-0.258785595444043,0.2475,4.3,-0.825780363820177,0.969335822625854,"11"
"INDPROD",1995-10-01,1.8561,1.6144,0.6,1.3,2.5987,3,2.9632,0.7,1.9987,-0.393723589482053,-0.0230094542360068,1.2987,0.0367999999999999,-0.29872025172286,-1.17258668514935,0.7262,0.6,-0.477073973027318,-0.774235518480805,"12"
"INDPROD",1996-01-01,1.8029,2.6507,3,0.9,0.2826,5.3,2.7254,2.1,2.7174,1.01419401724413,0.380924282628751,0.6174,2.5746,-0.772687690867489,0.49807422217298,2.6806,2.1,0.946597993059095,-0.0673822720862132,"13"
"INDPROD",1996-04-01,2.6696,1.9034,6.7,5.5,3.8313,4.4,3.1955,1.2,2.8687,0.10910412720587,0.465960006001004,1.6687,1.2045,-0.0413182959273029,-0.403877274841096,1.1059,0.2,-0.200483589521888,-0.962729717519362,"14"
"INDPROD",1996-07-01,1.9649,2.253,3.3,4.9,3.1923,2.9,3.0877,1.6,0.1077,0.51136630055621,-1.08581548792358,1.7077,0.1877,-0.0141867384245275,-1.07324759975454,0.00320000000000009,0.5,-1.00373935958098,-0.821359068240444,"15"
"INDPROD",1996-10-01,1.5308,1.4743,4.5,2.2,1.9215,4.1,2.5229,2.3,2.5785,1.2153251039193,0.302857779149532,0.2785,1.5771,-1.00845396875699,-0.158590706132648,1.1662,0.7,-0.156558385083181,-0.727111968721165,"16"
"INDPROD",1997-01-01,2.3275,1.708,4.4,3.5,3.4279,3.5,2.9757,0.9,0.9721,-0.192592502806884,-0.599993417315679,0.0720999999999998,0.5243,-1.15204251923321,-0.851660216428553,0.905,0.6,-0.346828093199109,-0.774235518480805,"17"
"INDPROD",1997-04-01,2.3715,1.4356,4.6,4.8,3.7183,4.2,3.2029,0.2,0.881699999999999,-0.896551306169977,-0.650801278471342,1.0817,0.9971,-0.449683020392146,-0.540410915072262,0.7426,1.3,-0.465127482931218,-0.444370670163329,"18"
"INDPROD",1997-07-01,1.1372,1.0112,6,5.8,3.3262,4.5,3.2946,0.2,2.6738,-0.896551306169977,0.356419606230667,2.4738,1.2054,0.518774446264597,-0.403284795206535,0.1233,1.6,-0.916253172962591,-0.30300002088441,"19"
"INDPROD",1997-10-01,2.0327,1.2046,7.2,6.2,3.8317,2.2,3.0079,1,3.3683,-0.0920269594692993,0.746752123626763,2.3683,0.8079,0.445380104814783,-0.664963300471184,0.5371,1.7,-0.614822831391491,-0.255876471124771,"20"
"INDPROD",1998-01-01,1.9655,1.2488,1.2,2.8,3.7577,2.8,2.7845,1.6,2.5577,0.511366300556209,0.291167474812831,0.9577,0.0154999999999998,-0.535947459631738,-1.1866087031673,0.7498,0.6,-0.459882682401223,-0.774235518480805,"21"
"INDPROD",1998-04-01,1.2777,1.7869,2.8,1.8,3.0284,1.6,3.1548,1,0.2284,-0.0920269594692995,-1.01797800073897,1.2284,1.5548,-0.347626623324016,-0.173271034855671,0.2439,1,-0.828402764085175,-0.585741319442247,"22"
"INDPROD",1998-07-01,3.4205,2.9243,0.9,1,1.0432,3.6,3.5201,0.1,0.1432,-0.997116849507562,-1.06586328581046,0.0431999999999999,0.0799000000000003,-1.17214769902373,-1.14421349376091,2.1116,0.6,0.532113062285881,-0.774235518480804,"23"
"INDPROD",1998-10-01,1.9088,2.3347,2.2,1.4,2.6845,1.5,1.7109,0.8,0.4845,-0.293158046144468,-0.874041128593342,1.2845,0.2109,-0.308598921377716,-1.05797479139696,0.8356,2.2,-0.397382142752116,-0.0202587223265738,"24"
"INDPROD",1999-01-01,1.6885,1.831,1.3,1.3,2.4645,3.9,2.4232,0,1.1645,-1.09768239284515,-0.491858102201196,1.1645,1.4768,-0.39208063677087,-0.224619269850999,0.7536,0.2,-0.457114593232614,-0.962729717519362,"25"
"INDPROD",1999-04-01,1.7821,1.5281,4.7,4.8,3.16,4.8,2.6333,0.0999999999999996,1.54,-0.997116849507562,-0.280814386892003,1.64,2.1667,-0.0612843395254989,0.229549285575621,0.7368,0.9,-0.469352461135936,-0.632864869201886,"26"
"INDPROD",1999-07-01,2.4532,1.5043,4.8,4.4,3.5976,4.9,3.3763,0.399999999999999,1.2024,-0.695420219494808,-0.470557018818457,0.8024,1.5237,-0.64398671296971,-0.193744497783295,0.9643,0.399999999999999,-0.303631333278456,-0.868482618000084,"27"
"INDPROD",1999-10-01,1.514,1.2156,5.3,5.6,3.1561,2.6,2.2774,0.3,2.1439,-0.795985762832392,0.0585978625759633,2.4439,0.3226,0.497973585512469,-0.984441485640829,0.2202,0.699999999999999,-0.845666899163075,-0.727111968721165,"28"
"INDPROD",2000-01-01,2.0556,1.2272,6.5,7.8,3.5072,5.1,3.0023,1.3,2.9928,0.209669670543455,0.535708408317571,4.2928,2.0977,1.78421811543248,0.184125846925908,1.2298,5.2,-0.110229313734892,1.39344777046261,"29"
"INDPROD",2000-04-01,1.6786,1.4996,7.9,6.6,4.4875,3.7,4.1738,1.3,3.4125,0.209669670543456,0.771594020342253,2.1125,0.4738,0.267424914835043,-0.884904907034503,1.4852,1.5,0.0758154161763187,-0.35012357064405,"30"
"INDPROD",2000-07-01,1.4292,1.9259,3.5,3.5,4.6382,4.2,3.7459,0,1.1382,-1.09768239284515,-0.506639592780774,1.1382,0.4541,-0.410377046061202,-0.897873627924348,0.4644,0.2,-0.667780747854079,-0.962729717519362,"31"
"INDPROD",2000-10-01,1.4103,0.9377,-0.9,-0.7,3.4366,-1.6,3.5178,0.2,4.3366,-0.896551306169977,1.29096951253193,4.1366,5.1178,1.67555274922906,2.17229000730268,0.3093,4.9,-0.780762492604387,1.25207712118369,"32"
"INDPROD",2001-01-01,4.193,3.2842,-6.8,-4.5,-2.3967,0.1,0.6924,2.3,4.4033,1.2153251039193,1.3284571711501,2.1033,0.5924,0.261024649988235,-0.806829257413402,5.9145,2.9,3.3023147199967,0.309606125990902,"33"
"INDPROD",2001-04-01,3.0045,3.3146,-5.9,-6.1,-0.3593,-4.2,1.2595,0.199999999999999,5.5407,-0.896551306169978,1.9677144861772,5.7407,5.4595,2.79149457974704,2.39723477522452,1.0517,6.2,-0.239965282400462,1.864683268059,"34"
"INDPROD",2001-07-01,3.6579,4.5271,-4.7,-6.5,-2.6205,-6.2,1.0254,1.8,2.0795,0.712497387231378,0.0224028818411779,3.8795,7.2254,1.49669317399923,3.55974564930463,3.88,2.3,1.82029434801409,0.0268648274330655,"35"
"INDPROD",2001-10-01,3.7734,4.5628,-6.7,-8.8,-5.8195,-3.6,-1.0537,2.1,0.880500000000001,1.01419401724413,-0.651475719106151,2.9805,2.5463,0.871275989512189,0.479444029219547,6.8449,2.6,3.98005949959493,0.168235476711984,"36"
"INDPROD",2002-01-01,3.2012,2.899,2.6,1,-0.3679,4.9,3.1294,1.6,2.9679,0.511366300556209,0.52171376514527,1.3679,1.7706,-0.250579129179474,-0.031207584701932,0.6858,4.6,-0.506503131556734,1.11070647190477,"37"
"INDPROD",2002-04-01,2.6976,2.0688,4.2,4,4.7755,4.7,4.6859,0.2,0.5755,-0.896551306169977,-0.822896047120275,0.7755,0.0141,-0.662700530837009,-1.1875303381544,1.6461,0.9,0.193022139131345,-0.632864869201886,"38"
"INDPROD",2002-07-01,2.5564,2.104,3.4,3.2,3.8287,1.4,3.9798,0.2,0.4287,-0.896551306169977,-0.905402618111992,0.6287,2.5798,-0.764826496001301,0.501497437839336,0.8572,1.5,-0.381647741162131,-0.35012357064405,"39"
"INDPROD",2002-10-01,2.2161,1.7398,-3.4,-3.9,0.6635,-0.3,3.1338,0.5,4.0635,-0.594854676157223,1.1374780647265,4.5635,3.4338,1.97253895174021,1.06369477996766,3.3163,5.3,1.40967017318657,1.44057132022225,"40"
"INDPROD",2003-01-01,1.7662,2.1932,0.3,1.9,1.8154,0.9,2.7623,1.6,1.5154,0.511366300556209,-0.294640419905601,0.0846,1.8623,-1.14334650721309,0.029159506952831,1.3184,2.2,-0.0456891294352313,-0.020258722326574,"41"
"INDPROD",2003-04-01,3.4691,2.1302,-4,-3,-0.2294,4,2.8786,1,3.7706,-0.0920269594692993,0.972858346446705,2.7706,1.1214,0.72525255567033,-0.458582894432272,2.9917,3.9,1.17321708262596,0.780841623587296,"42"
"INDPROD",2003-07-01,2.5619,2.1878,3.8,2.8,3.6059,2.3,3.667,1,0.1941,-0.0920269594692993,-1.03725576221728,0.8059,1.367,-0.641551829604077,-0.296901785267498,0.7273,1.2,-0.476272684057457,-0.491494219922968,"43"
"INDPROD",2003-10-01,1.5209,2.3453,5.6,4.9,4.6335,6.4,4.3721,0.699999999999999,0.9665,-0.393723589482054,-0.603140806944791,0.266500000000001,2.0279,-1.0168021402963,0.138175759712142,0.9665,2.6,-0.302028755338735,0.168235476711984,"44"
"INDPROD",2004-01-01,2.4354,2.8358,6.6,7,5.2076,5.7,5.4448,0.4,1.3924,-0.695420219494807,-0.363770584973593,1.7924,0.2552,0.0447374390238062,-1.02881162716243,0.835500000000001,0.6,-0.397454987203921,-0.774235518480805,"45"
"INDPROD",2004-04-01,1.4744,1.952,4.9,8,4.9607,7.1,5.437,3.1,0.0606999999999998,2.01984945061998,-1.11223107945362,3.0393,1.663,0.912182030054833,-0.102041816567282,0.4841,2.3,-0.653430390848398,0.0268648274330655,"46"
"INDPROD",2004-07-01,1.6328,3.026,2.7,4,4.0039,6.5,4.828,1.3,1.3039,0.209669670543455,-0.413510581790806,0.00389999999999979,1.672,-1.19948796081499,-0.0961170202216668,1.4331,3.1,0.0378634567856611,0.403853225510181,"47"
"INDPROD",2004-10-01,1.4988,2.4992,4.5,4.3,3.7101,4.6,4.3547,0.2,0.7899,-0.896551306169977,-0.702395987034281,0.5899,0.245299999999999,-0.791818917311754,-1.03532890314261,1.1179,2.2,-0.19174225530523,-0.0202587223265738,"48"
"INDPROD",2005-01-01,1.5295,1.3745,3.6,4.5,4.5759,4.4,3.8859,0.9,0.9759,-0.192592502806884,-0.597857688638782,0.0758999999999999,0.5141,-1.14939893157909,-0.85837498562025,0.2212,0.0999999999999996,-0.84493845464502,-1.009853267279,"49"
"INDPROD",2005-04-01,1.3308,1.4487,1.6,2.1,3.414,5.7,3.6449,0.5,1.814,-0.594854676157223,-0.126817108610462,1.314,2.0551,-0.288076333010233,0.156081810889999,0.4719,2.3,-0.662317413968668,0.0268648274330657,"50"
"INDPROD",2005-07-01,2.2837,0.9104,1.4,1.8,4.5561,4,3.6431,0.4,3.1561,-0.695420219494807,0.62748853803792,2.7561,0.3569,0.715165181726991,-0.961861428456987,0.9112,3.9,-0.342311737187169,0.780841623587296,"51"
"INDPROD",2005-10-01,2.8827,2.0851,5.3,3.1,2.4213,8.3,3.8708,2.2,2.8787,1.11475956058172,0.471580344624418,0.6787,4.4292,-0.73004244792082,1.71897725579265,1.2218,0.9,-0.11605686987933,-0.632864869201886,"52"
"INDPROD",2006-01-01,1.8987,1.9016,5.1,5.2,4.7402,6.8,3.3621,0.100000000000001,0.3598,-0.997116849507561,-0.944126751227314,0.4598,3.4379,-0.882327010417164,1.06639385385844,0.8694,3.1,-0.372760718041862,0.403853225510181,"53"
"INDPROD",2006-04-01,1.5978,0.9604,6.6,5.5,4.1476,3.7,3.742,1.1,2.4524,0.0085385838682851,0.231985309108283,1.3524,0.0419999999999998,-0.261362184084423,-1.16916346948299,0.7855,1.3,-0.433877213106665,-0.444370670163329,"54"
"INDPROD",2006-07-01,1.8874,1.3723,4,5.5,3.8416,2.3,3.4529,1.5,0.1584,0.410800757218624,-1.05732037110287,1.6584,1.1529,-0.0484838098318819,-0.437846107222621,0.0996000000000001,1.8,-0.933517308040491,-0.208752921365132,"55"
"INDPROD",2006-10-01,1.7028,1.0324,-1.5,0.7,1.5537,2.8,2.6493,2.2,3.0537,1.11475956058172,0.569936270534162,0.8537,0.1507,-0.608298279639137,-1.09760509584207,1.8992,1.6,0.37739144665103,-0.30300002088441,"56"
"INDPROD",2007-01-01,1.0694,1.2422,1.1,1.8,2.2221,2.6,2.8062,0.7,1.1221,-0.393723589482053,-0.515688337964471,0.4221,0.2062,-0.908554182669847,-1.06106885171078,0.4272,1,-0.69487888392572,-0.585741319442247,"57"
"INDPROD",2007-04-01,0.9608,1.1976,3.5,2.8,2.2952,3.2,2.3311,0.7,1.2048,-0.393723589482053,-0.469208137548838,0.5048,0.8689,-0.851021367144732,-0.624806347462018,0.511,0.2,-0.633835233312723,-0.962729717519362,"58"
"INDPROD",2007-07-01,1.6671,1.2012,3.6,3.6,2.6228,1.1,2.4702,0,0.9772,-1.09768239284515,-0.597127044617738,0.9772,1.3702,-0.52238168088035,-0.294795191011279,0.2917,0.4,-0.793583116122153,-0.868482618000083,"59"
"INDPROD",2007-10-01,1.422,1.4129,0.3,-0.7,1.9654,1.7,2.09,1,1.6654,-0.0920269594692993,-0.210335340554393,2.6654,0.39,0.652066918508999,-0.940071344119226,0.5048,1.8,-0.638351589324663,-0.208752921365131,"60"
"INDPROD",2008-01-01,2.1706,2.7219,0.4,-0.2,0.3825,-0.7,0.602,0.6,0.0175,-0.494289132819638,-1.13651094230677,0.5825,1.302,-0.796966956427665,-0.339691981096937,1.7075,1.9,0.237748632539913,-0.161629371605492,"61"
"INDPROD",2008-04-01,2.2488,2.5353,-3.4,-3.2,-0.5316,1.8,1.0527,0.2,2.8684,-0.896551306169977,0.465791395842302,2.6684,0.7473,0.654153961393828,-0.704856929198323,1.1336,2.5,-0.180305676371769,0.121111926952344,"62"
"INDPROD",2008-07-01,3.3274,2.444,-8.9,-2.6,0.327,4.1,0.3025,6.3,9.227,5.23794683742269,4.03953991292628,2.927,3.7975,0.834057058066074,1.303122383401,0.7257,4.4,-0.477438195286345,1.01645937238549,"63"
"INDPROD",2008-10-01,3.3319,3.9839,-13,-9.1,-5.0776,-6.5,-2.909,3.9,7.9224,2.82437379732066,3.3063105361157,4.0224,3.591,1.59610598341324,1.1671812228044,5.3801,13.2,2.91303396954818,5.16333175123376,"64"
"INDPROD",2009-01-01,5.9863,3.0485,-19,-18.3,-9.2579,-9.3,-3.5922,0.699999999999999,9.7421,-0.393723589482054,4.32904355541833,9.0421,5.7078,5.08821570640502,2.56069332329298,6.3489,11.8,3.61875101863973,4.50360205459881,"65"
"INDPROD",2009-04-01,6.2098,7.0097,-10.3,-11.5,-7.9571,3.2,-2.025,1.2,2.3429,0.109104127205869,0.170442601181901,3.5429,5.225,1.26252696232143,2.242860914886,4.3649,2.2,2.17351709481889,-0.0202587223265742,"66"
"INDPROD",2009-07-01,7.984,3.413,6.4,4.3,2.597,5,3.135,2.1,3.803,1.01419401724413,0.991068243586566,1.703,1.865,-0.0174564389440931,0.0309369458565153,4.622,1.1,2.36080018041079,-0.538617769682608,"67"
"INDPROD",2009-10-01,3.3053,3.0656,6.9,7.1,5.8199,6.2,3.7109,0.199999999999999,1.0801,-0.896551306169978,-0.539293760182809,1.2801,2.4891,-0.311659917608798,0.441788656889641,2.6849,2.1,0.94973030448673,-0.0673822720862134,"68"
"INDPROD",2010-01-01,2.4481,2.7354,7.1,7.4,5.5487,3.2,5.116,0.300000000000001,1.5513,-0.795985762832392,-0.274463404247546,1.8513,1.916,0.0857130476626127,0.0645107918149981,1.8378,1.2,0.332664953242461,-0.491494219922968,"69"
"INDPROD",2010-04-01,2.6767,2.5625,7.1,7.5,5.4589,6,5.4352,0.4,1.6411,-0.695420219494807,-0.223992763409289,2.0411,0.5648,0.217753294176117,-0.824998632873287,0.3429,4.3,-0.756286756797744,0.969335822625854,"70"
"INDPROD",2010-07-01,1.6508,2.3,6.2,4.3,4.8849,0.8,4.2801,1.9,1.3151,0.813062930568964,-0.407215802532582,0.5849,3.4801,-0.795297322119801,1.09417456561233,0.5503,1.7,-0.605207363753167,-0.255876471124771,"71"
"INDPROD",2010-10-01,2.5801,2.5534,3.1,1.8,3.215,5.9,3.6209,1.3,0.115,0.209669670543455,-1.08171264072849,1.415,2.2791,-0.217812555887662,0.303543408825298,1.0651,1,-0.230204125858526,-0.585741319442247,"72"
"INDPROD",2011-01-01,2.8477,1.238,4.8,4.7,4.5307,7.2,4.2665,0.0999999999999996,0.269299999999999,-0.997116849507562,-0.99499081576921,0.1693,2.9335,-1.08442232976476,0.734341934221993,0.909800000000001,1.2,-0.343331559512445,-0.491494219922968,"73"
"INDPROD",2011-04-01,1.795,1.1366,0.6,2,4.3696,7.6,4.5461,1.4,3.7696,0.31023521388104,0.972296312584364,2.3696,3.0539,0.446284490064875,0.813602543112216,0.1031,5.2,-0.930967752227299,1.39344777046261,"74"
"INDPROD",2011-07-01,2.0775,1.6554,6.2,5.9,2.8201,4.2,3.265,0.3,3.3799,-0.795985762832392,0.753271716429924,3.0799,0.935,0.940426677096184,-0.581292009857003,1.726,1.7,0.251224856123928,-0.255876471124771,"75"
"INDPROD",2011-10-01,2.0588,2.2939,5,2.6,2.3431,2.4,2.6958,2.4,2.6569,1.31589064725689,0.346921233957097,0.2569,0.2958,-1.02348067752775,-1.00208421253666,0.9219,1.6,-0.334517380843982,-0.30300002088441,"76"
"INDPROD",2012-01-01,1.8626,1.1325,5.8,3.5,3.5869,5.5,3.746,2.3,2.2131,1.2153251039193,0.0974906058499875,0.0869,1.754,-1.14174644100139,-0.042135542406066,0.8911,1.1,-0.356953472000072,-0.538617769682607,"77"
"INDPROD",2012-04-01,1.4228,1.2119,2.3,3.6,3.1217,3.7,3.461,1.3,0.8217,0.209669670543455,-0.684523310211825,0.4783,0.239,-0.869456912627386,-1.03947626058454,0.6243,1.9,-0.551302469417108,-0.161629371605492,"78"
"INDPROD",2012-07-01,1.5265,1.3099,0.5,1.2,2.7971,4.8,3.0176,0.7,2.2971,-0.393723589482053,0.144701450286664,1.5971,1.7824,-0.0911290527785511,-0.0234395183821264,0.6639,2.5,-0.522456066502135,0.121111926952344,"79"
"INDPROD",2012-10-01,2.1597,2.1,2.6,1,2.2119,4,2.547,1.6,0.3881,0.511366300556209,-0.928221192923052,1.2119,1.453,-0.359105359190574,-0.240287064631624,0.8057,3.8,-0.419162633841957,0.733718073827657,"80"
"INDPROD",2013-01-01,1.3182,1.2489,4.2,5.5,3.084,6.1,3.1249,1.3,1.116,0.209669670543455,-0.519116744524753,2.416,2.9751,0.478564086683561,0.761727659552834,0.537,1.5,-0.614895675843297,-0.35012357064405,"81"
"INDPROD",2013-04-01,2.0679,2,1.1,0.7,2.9972,4.3,3.0963,0.4,1.8972,-0.695420219494807,-0.0800558912636581,2.2972,1.2037,0.395917188444339,-0.404403923405151,0.1277,5.4,-0.913048017083149,1.48769486998189,"82"
"INDPROD",2013-07-01,1.9433,1.8874,2.5,2.5,2.6894,5.6,2.9202,0,0.1894,-1.09768239284515,-1.03989732137029,0.1894,2.6798,-1.0704391424364,0.567328508346165,0.4069,1.8,-0.709666307642233,-0.208752921365132,"83"
