"series","quarter","fed","news","fed_std","news_std","dispersion","f1_dispersion","dispersion_std","f1_dispersion_std","topic","variable_act","GB_nowcast","SPF_nowcast","GB_forecast1","SPF_forecast1","GB_now_error_abs","SPF_now_error_abs","GB_now_error_abs_std","SPF_now_error_abs_std","GB_SPF_now_gap_abs","GB_SPF_f1_gap_abs","GB_SPF_now_gap_abs_std","GB_SPF_f1_gap_abs_std","SPF_update_abs","GB_update_abs","SPF_update_abs_std","GB_update_abs_std","period"
"CPI",2011-07-01,0.0464283305046337,0.023593793987923,-0.277137910306562,-0.591549889726618,1.9008,1.0575,1.62063497150704,0.935720428614912,"9",3.1,2.7,1.6978,1.2,1.8711,0.4,1.4022,0.732745901811165,0.653364627413973,1.0022,0.6711,0.207718618030227,-0.15810314919547,0.345,2.1,-0.322844781873816,1.01397708041159,"75"
"CPI",2011-10-01,0.0451991358792272,0.0178370097521389,-0.401204842574281,-1.34974679947793,0.9484,0.9727,-0.032723441929096,0.665501730293366,"9",1.3,0.9,1.8956,1.5,2.138,0.4,0.5956,0.732745901811166,-0.290403902459652,0.9956,0.638,0.199699410791476,-0.196474250573247,0.0245,0.3,-0.739979989007864,-0.678327821557843,"76"
"CPI",2012-01-01,0.0396977574905649,0.0269732576881215,-0.956478292211714,-0.146457833265651,0.9,0.9005,-0.116745436060038,0.435433451769596,"9",2.5,2.4,1.9964,2.6,1.8825,0.1,0.5036,-0.621981986421105,-0.398049209611119,0.4036,0.7175,-0.519599177896445,-0.104314052400036,0.1416,0.9,-0.587572710519886,-0.114226187568031,"77"
"CPI",2012-04-01,0.0422474084124869,0.0256711667793414,-0.699133066567076,-0.317949635427646,0.9,0.53,-0.116745436060038,-0.745180082760272,"9",0.8,0.6,2.0715,-0.4,2.1021,0.2,1.2715,-0.170406023677015,0.500438087797704,1.4715,2.5021,0.777932853961378,1.96447952822778,0.189,2,-0.525880951336879,0.919960141413292,"78"
"CPI",2012-07-01,0.0451756548188124,0.0229797097406213,-0.403574868501704,-0.672427817326706,0.8232,0.6,-0.250069592036408,-0.522122194994845,"9",2.1,2.5,1.6892,2.1,2.064,0.4,0.4108,0.732745901811165,-0.506630562911729,0.8108,0.036,-0.0248383918935372,-0.894341411582966,0.4129,2.9,-0.234471987601112,1.76611259239801,"79"
"CPI",2012-10-01,0.0420288270666192,0.0201978139722124,-0.721195249782187,-1.03881722649494,0.815,0.7407,-0.264304723273469,-0.0737758405863359,"9",2.2,2.3,2.2888,1.2,1.9553,0.0999999999999996,0.0888,-0.621981986421107,-0.883389137941864,0.0111999999999997,0.7553,-0.996377499182156,-0.0604944864761701,0.2248,0.2,-0.479286753472919,-0.772344760556145,"80"
"CPI",2013-01-01,0.0337446344768113,0.0242078866736017,-1.55734791404603,-0.510670850750613,1.1,0.5,0.230452886795094,-0.840776320374027,"9",1.4,1.4,1.6958,1.1,1.9431,0,0.2958,-1.0735579491652,-0.641187196851063,0.2958,0.8431,-0.650579562796036,0.0412874682358786,0.2595,0.2,-0.434124220906456,-0.772344760556145,"81"
"CPI",2013-04-01,0.039143501178697,0.0233608308164831,-1.01242132912561,-0.622232289732805,1.4,0.5,0.751250371077791,-0.840776320374027,"9",0,-0.2,1.2007,1.4,2.1465,0.2,1.2007,-0.170406023677015,0.417598003598532,1.4007,0.7465,0.691908630854782,-0.0706958669028901,0.7424,1.3,0.194376844694265,0.261841568425178,"82"
"CPI",2013-07-01,0.0344021533608589,0.0267420588368102,-1.49098222291318,-0.176907863599018,1.5,0.7,0.924849532505357,-0.203468069615663,"9",2.2,2.5,2.1038,1.5,1.7175,0.3,0.0962000000000001,0.281169939067074,-0.87473071106229,0.3962,0.2175,-0.528590410255044,-0.683937940281863,0.0427,1.1,-0.71629243590384,0.0738076904285736,"83"
"CPI",2013-10-01,0.0361451656124797,0.0205769627870012,-1.31505387235427,-0.988881455422976,0.7597,0.605,-0.360305059542913,-0.506189488725886,"9",1.1,0.9,1.6425,2,1.6953,0.2,0.5425,-0.170406023677015,-0.352533965609031,0.7425,0.3047,-0.107825036500606,-0.582851534235273,0.075,0.6,-0.674253536713731,-0.396277004562937,"84"
"CPI",2014-01-01,0.0366518898016388,0.0205780403920425,-1.26390841958757,-0.988739529518036,0.6168,0.5745,-0.608378261222905,-0.603378996966536,"9",1.9,1.9,1.7749,1.7,1.6249,0,0.1251,-1.0735579491652,-0.840916043924492,0.1251,0.0750999999999999,-0.857985422743719,-0.849014823550608,0.0795999999999999,0.1,-0.668266572742385,-0.866361699554447,"85"
"CPI",2014-04-01,0.0345070596005465,0.0221403736963123,-1.4803936675577,-0.782972518842922,0.5496,0.4102,-0.725036897702229,-1.12692772496453,"9",3,2.5,1.9422,2,1.8569,0.5,1.0578,1.18432186455526,0.250396760207829,0.5578,0.1431,-0.332241336045639,-0.770185974798679,0.3173,0.8,-0.358896717092578,-0.208243126566333,"86"
"CPROF",1993-01-01,0.0201952160684242,0.0388928483685645,0.0198125250848752,0.463064738305659,18.5955,11.2553,0.397353417037456,0.204045735907034,"23",NA,NA,248.9735,NA,258.1403,NA,NA,NA,NA,NA,NA,NA,NA,2.8794,NA,-0.663262339237505,NA,"1"
"CPROF",1993-04-01,0.0178069912564255,0.030494070500837,-1.58147236267354,-0.978569003410011,11.8628,11.4385,-0.159543052398377,0.235626330628861,"23",NA,NA,258.0378,NA,267.9885,NA,NA,NA,NA,NA,NA,NA,NA,0.10250000000002,NA,-0.709580171627351,NA,"2"
"CPROF",1993-07-01,0.0213693338058849,0.0307155870716585,0.807048709885888,-0.940546118667164,11.238,12.0553,-0.211223494732583,0.341952263076582,"23",NA,NA,258.987,NA,265.5293,NA,NA,NA,NA,NA,NA,NA,NA,9.00149999999996,NA,-0.561147606379327,NA,"3"
"CPROF",1993-10-01,0.0176623953643793,0.0405583539510009,-1.67842270654499,0.748945503634887,13.185,7.75,-0.0501770459094413,-0.400208951202234,"23",NA,NA,283.764,NA,290.044,NA,NA,NA,NA,NA,NA,NA,NA,18.2347,NA,-0.407140688585411,NA,"4"
"CPROF",1994-01-01,0.0195817754203928,0.0399440155174226,-0.391494331076313,0.643495516907379,13.4206,16.455,-0.0306893503045455,1.1003864475614,"23",NA,NA,293.6478,NA,304.913,NA,NA,NA,NA,NA,NA,NA,NA,3.60380000000004,NA,-0.65117957148094,NA,"5"
"CPROF",1994-04-01,0.0200593364945415,0.0338350952117004,-0.0712935998997851,-0.405088667229891,22.6594,10.8273,0.733499623186592,0.130265743871326,"23",NA,NA,302.7692,NA,311.2031,NA,NA,NA,NA,NA,NA,NA,NA,2.1438,NA,-0.675531919527026,NA,"6"
"CPROF",1994-07-01,0.0197239628273061,0.0339802226164387,-0.296158856469442,-0.380177832961699,11.0959,5.0837,-0.222977321326198,-0.859834167942439,"23",NA,NA,321.2905,NA,325.5714,NA,NA,NA,NA,NA,NA,NA,NA,10.0874,NA,-0.54303513052779,NA,"7"
"CPROF",1994-10-01,0.0207200228925899,0.0323889653888286,0.371691138985435,-0.653314013868027,9.6635,10.3039,-0.341458540275489,0.0400403984706502,"23",NA,NA,335.7117,NA,336.7897,NA,NA,NA,NA,NA,NA,NA,NA,10.1403,NA,-0.54215277490338,NA,"8"
"CPROF",1995-01-01,0.0200005861290181,0.0381046194157883,-0.110685231705237,0.327766785149183,12.6083,10.4578,-0.0978788882496088,0.0665701666348919,"23",NA,NA,339.1323,NA,343.3429,NA,NA,NA,NA,NA,NA,NA,NA,2.3426,NA,-0.672215997067052,NA,"9"
"CPROF",1995-04-01,0.0204376479075694,0.0362989845696856,0.182361058365461,0.0178331066598987,9.8225,8.2421,-0.328306827197482,-0.315379198677066,"23",NA,NA,343.7878,NA,347.1094,NA,NA,NA,NA,NA,NA,NA,NA,0.444900000000018,NA,-0.70386904561983,NA,"10"
"CPROF",1995-07-01,0.0204889885760838,0.0340374589932317,0.216784549908839,-0.370353321188934,13.9573,9.2463,0.0137038849719724,-0.142272030447492,"23",NA,NA,352.6534,NA,358.6282,NA,NA,NA,NA,NA,NA,NA,NA,5.54399999999998,NA,-0.618817636084355,NA,"11"
"CPROF",1995-10-01,0.0200673098446175,0.0337686934543218,-0.0659475349408734,-0.416486398596742,4.5761,6.5465,-0.762263729665757,-0.607672083012922,"23",NA,NA,358.7114,NA,362.1114,NA,NA,NA,NA,NA,NA,NA,NA,0.0832000000000335,NA,-0.709902089652891,NA,"12"
"CPROF",1996-01-01,0.0205457072076893,0.0373988814199001,0.254813921008241,0.206628242886663,8.6052,8.7807,-0.428996011661997,-0.222533629260168,"23",NA,NA,382.9809,NA,389.9483,NA,NA,NA,NA,NA,NA,NA,NA,20.8695,NA,-0.363193040207448,NA,"13"
"CPROF",1996-04-01,0.0170559485396086,0.0371199629373639,-2.08504026233598,0.158752432626539,6.9884,10.0507,-0.562729909174712,-0.00360701737851151,"23",NA,NA,405.4276,NA,407.4274,NA,NA,NA,NA,NA,NA,NA,NA,15.4793,NA,-0.453099907630743,NA,"14"
"CPROF",1996-07-01,0.0195068280576777,0.0349740272515143,-0.441745914884571,-0.209593217299503,7.4148,8.6378,-0.527460157876207,-0.247167182675828,"23",NA,NA,417.312,NA,420.5321,NA,NA,NA,NA,NA,NA,NA,NA,9.88460000000003,NA,-0.546417771749533,NA,"15"
"CPROF",1996-10-01,0.0176407204630112,0.0328409385839318,-1.6929555477708,-0.575733701747188,6.0654,9.9702,-0.639076017168425,-0.0174838616749473,"23",NA,NA,409.3099,NA,411.5995,NA,NA,NA,NA,NA,NA,NA,NA,11.2222,NA,-0.524107017813613,NA,"16"
"CPROF",1997-01-01,0.0213639646384995,0.0356810551331833,0.803448727777445,-0.0882332686735908,9.085,6.9768,-0.38930926993352,-0.533495609711601,"23",NA,NA,419.3167,NA,424.5066,NA,NA,NA,NA,NA,NA,NA,NA,7.71720000000005,NA,-0.58256933281466,NA,"17"
"CPROF",1997-04-01,0.018870263333543,0.0369826060302077,-0.868557271887402,0.135175389021781,10.5655,7.5504,-0.266849450990191,-0.434616629731036,"23",NA,NA,426.2154,NA,428.3351,NA,NA,NA,NA,NA,NA,NA,NA,1.7088,NA,-0.682787584869524,NA,"18"
"CPROF",1997-07-01,0.0194650841393553,0.0341686253298691,-0.469734865183409,-0.34783887686717,14.6967,8.5978,0.0748634865435343,-0.254062509034306,"23",NA,NA,480.0319,NA,489.3645,NA,NA,NA,NA,NA,NA,NA,NA,51.6968,NA,0.150996780971383,NA,"19"
"CPROF",1997-10-01,0.0215925202872921,0.0337746396227162,0.956693390752533,-0.415465750458846,5.8119,6.7636,-0.660044314434304,-0.570247699202286,"23",NA,NA,490.9985,NA,494.4947,NA,NA,NA,NA,NA,NA,NA,NA,1.63399999999996,NA,-0.684035225714626,NA,"20"
"CPROF",1998-01-01,0.0210338670020968,0.0346791172734992,0.582121006031664,-0.260213936381603,6.6795,7.465,-0.588280627223745,-0.449338151506385,"23",NA,NA,503.3735,NA,506.6256,NA,NA,NA,NA,NA,NA,NA,NA,8.87879999999996,NA,-0.563194204396625,NA,"21"
"CPROF",1998-04-01,0.0180087795776129,0.0440211158986098,-1.44617497039282,1.34332179764119,8.3993,3.8349,-0.446027066522133,-1.0751062568541,"23",NA,NA,488.5034,NA,491.3803,NA,NA,NA,NA,NA,NA,NA,NA,18.1222,NA,-0.409017153760195,NA,"22"
"CPROF",1998-07-01,0.0192798513675025,0.0277733625703995,-0.593931899229518,-1.44557318135636,9.085,6.3827,-0.38930926993352,-0.635908444450886,"23",NA,NA,475.6965,NA,481.0496,NA,NA,NA,NA,NA,NA,NA,NA,15.6838,NA,-0.449688910935247,NA,"23"
"CPROF",1998-10-01,0.0197035023577141,0.0322252942885364,-0.309877431282651,-0.681407837093366,8.1912,8.5022,-0.46324009477077,-0.270542339031067,"23",NA,NA,483.7781,NA,483.8941,NA,NA,NA,NA,NA,NA,NA,NA,2.7285,NA,-0.665779304525282,NA,"24"
"CPROF",1999-01-01,0.0198882945588479,0.0376506549691469,-0.185975796242019,0.249844678608865,10.9712,4.0524,-0.233291903847126,-1.03761291977988,"23",NA,NA,488.0892,NA,487.4175,NA,NA,NA,NA,NA,NA,NA,NA,4.19510000000002,NA,-0.641316870522276,NA,"25"
"CPROF",1999-04-01,0.01879061139346,0.0315794156549809,-0.921963235720768,-0.792271637261809,5.7651,7.0445,-0.663915384698774,-0.521825269849878,"23",NA,NA,492.7234,NA,490.5629,NA,NA,NA,NA,NA,NA,NA,NA,5.30590000000001,NA,-0.62278907037872,NA,"26"
"CPROF",1999-07-01,0.0196515037852771,0.039419338167629,-0.34474204193825,0.553435679287082,7.2604,6.84,-0.540231381141895,-0.557077625857594,"23",NA,NA,510.7029,NA,512.2614,NA,NA,NA,NA,NA,NA,NA,NA,20.14,NA,-0.37536087438527,NA,"27"
"CPROF",1999-10-01,0.0193298910264154,0.0412493548008252,-0.560380723811141,0.867554443691354,12.9667,7.067,-0.0682337689593088,-0.517946648773235,"23",NA,NA,591.4,NA,596.9083,NA,NA,NA,NA,NA,NA,NA,NA,79.1386,NA,0.608717510157048,NA,"28"
"CPROF",2000-01-01,0.0206506987557526,0.038400177816453,0.325209881393289,0.378498804706814,8.7384,9.2624,-0.417978350140044,-0.139496661588204,"23",NA,NA,617.6123,NA,617.0709,NA,NA,NA,NA,NA,NA,NA,NA,20.704,NA,-0.365953528975687,NA,"29"
"CPROF",2000-04-01,0.0217817457100374,0.0405429314218221,1.08356746403883,0.74629825676196,7.1211,7.1043,-0.551753605241054,-0.511516756943955,"23",NA,NA,639.8637,NA,643.866,NA,NA,NA,NA,NA,NA,NA,NA,22.7927999999999,NA,-0.331112991579342,NA,"30"
"CPROF",2000-07-01,0.0218071424159152,0.0439871134733298,1.10059574425627,1.33748534805819,16.7317,8.5519,0.243188870906705,-0.261974896030659,"23",NA,NA,651.566,NA,657.6885,NA,NA,NA,NA,NA,NA,NA,NA,7.70000000000005,NA,-0.582856223490272,NA,"31"
"CPROF",2000-10-01,0.0205083494984696,0.0438282229499927,0.229765887458673,1.31021210148718,9.5314,7.4046,-0.352385215103191,-0.459750094307686,"23",NA,NA,662.6257,NA,669.9249,NA,NA,NA,NA,NA,NA,NA,NA,4.93720000000008,NA,-0.628938872244877,NA,"32"
"CPROF",2001-01-01,0.0202638830756647,0.0471669647161111,0.0658531827438452,1.88330057468121,11.0601,8.2087,-0.225938524648165,-0.321136796186394,"23",NA,NA,633.5036,NA,634.4429,NA,NA,NA,NA,NA,NA,NA,NA,36.4213,NA,-0.103793830383398,NA,"33"
"CPROF",2001-04-01,0.0194762407240033,0.0485030171814959,-0.462254467900001,2.11263135888997,7.5176,11.4361,-0.518957037722628,0.235212611047352,"23",NA,NA,612.4255,NA,616.8678,NA,NA,NA,NA,NA,NA,NA,NA,22.0174,NA,-0.344046423548475,NA,"34"
"CPROF",2001-07-01,0.0238885250277011,0.0457274978269106,2.49614548695684,1.63621890753439,13.2923,19.6346,-0.0413017074612015,1.64849593979677,"23",NA,NA,491.3874,NA,494.9439,NA,NA,NA,NA,NA,NA,NA,NA,125.4804,NA,1.38168438870642,NA,"35"
"CPROF",2001-10-01,0.0218217251250702,0.0432639236204806,1.11037332954691,1.21335122879069,29.5087,23.6151,1.30004068221296,2.33466710404475,"23",NA,NA,466.002,NA,470.0962,NA,NA,NA,NA,NA,NA,NA,NA,28.9419,NA,-0.228547907079215,NA,"36"
"CPROF",2002-01-01,0.0215396404631377,0.0454466846119103,0.921237908144489,1.58801787016445,15.2836,12.8531,0.123409023684932,0.479479547296413,"23",NA,NA,480.7465,NA,495.475,NA,NA,NA,NA,NA,NA,NA,NA,10.6503,NA,-0.533646132777692,NA,"37"
"CPROF",2002-04-01,0.0236994562107646,0.0416644572307689,2.36937641656378,0.938805961316846,20.2341,7.1421,0.53289050539986,-0.505000673535194,"23",NA,NA,473.9258,NA,483.449,NA,NA,NA,NA,NA,NA,NA,NA,21.5492,NA,-0.351855854613663,NA,"38"
"CPROF",2002-07-01,0.0216605658526298,0.0405269985782717,1.00231737678048,0.743563415428446,28.2665,10.5947,1.19729188985133,0.0901694210967805,"23",NA,NA,461.7143,NA,471.9048,NA,NA,NA,NA,NA,NA,NA,NA,21.7347,NA,-0.348761772036575,NA,"39"
"CPROF",2002-10-01,0.0237053711200277,0.0417669434911898,2.37334231406544,0.95639752682935,7.2755,10.6828,-0.538982381975367,0.105356377401327,"23",NA,NA,470.8663,NA,483.0364,NA,NA,NA,NA,NA,NA,NA,NA,1.0385,NA,-0.693967981373148,NA,"40"
"CPROF",2003-01-01,0.0227409897170295,0.0416243798677152,1.72673259838975,0.931926760584653,12.6708,11.6458,-0.0927091897126563,0.27136135948167,"23",NA,NA,468.4423,NA,479.2157,NA,NA,NA,NA,NA,NA,NA,NA,14.5941,NA,-0.467864769610465,NA,"41"
"CPROF",2003-04-01,0.0211366213813515,0.0448692494339325,0.651016963323795,1.48890225485273,7.522,6.2785,-0.518593090945627,-0.65387076961472,"23",NA,NA,493.784,NA,508.9484,NA,NA,NA,NA,NA,NA,NA,NA,14.5683,NA,-0.468295105623883,NA,"42"
"CPROF",2003-07-01,0.0217488337700922,0.0362468667215603,1.06150028183881,0.00888718028985535,15.865,13.8118,0.171499627355079,0.644743281793219,"23",NA,NA,513.2009,NA,524.5244,NA,NA,NA,NA,NA,NA,NA,NA,4.25250000000005,NA,-0.640359456290874,NA,"43"
"CPROF",2003-10-01,0.0227677743015156,0.0404438365740293,1.74469143967925,0.729288820572772,15.4749,11.6168,0.139232436966836,0.266362247871773,"23",NA,NA,528.1271,NA,542.9997,NA,NA,NA,NA,NA,NA,NA,NA,3.60270000000003,NA,-0.651197919140427,NA,"44"
"CPROF",2004-01-01,0.0201353819615943,0.0401019426003262,-0.0203057462595457,0.670603390818327,14.3973,9.1498,0.0500985626721174,-0.158907005287318,"23",NA,NA,697.257,NA,722.5565,NA,NA,NA,NA,NA,NA,NA,NA,154.2573,NA,1.8616741726019,NA,"45"
"CPROF",2004-04-01,0.0213220531487813,0.035862558361906,0.775347422250419,-0.0570785955916559,24.0896,13.9863,0.851798868747381,0.674824143032077,"23",NA,NA,739.6458,NA,761.0848,NA,NA,NA,NA,NA,NA,NA,NA,17.0893,NA,-0.426245606018279,NA,"46"
"CPROF",2004-07-01,0.0203588636725214,0.0316579319806764,0.129536883546545,-0.778794464013412,15.7967,11.4177,0.165850180793897,0.232040760922452,"23",NA,NA,724.2241,NA,739.43,NA,NA,NA,NA,NA,NA,NA,NA,36.8607,NA,-0.0964647744029533,NA,"47"
"CPROF",2004-10-01,0.0219645801250019,0.0354519463916176,1.20615641972419,-0.127559334628062,35.9975,43.9794,1.83676292007819,5.84512946809327,"23",NA,NA,757.9563,NA,801.1065,NA,NA,NA,NA,NA,NA,NA,NA,18.5263000000001,NA,-0.402276890852369,NA,"48"
"CPROF",2005-01-01,0.021859228007565,0.0312159993557349,1.1355187005708,-0.854651331966625,91.7573,3.6363,6.44894462377035,-1.10934155222394,"23",NA,NA,798.0531,NA,818.2094,NA,NA,NA,NA,NA,NA,NA,NA,3.05340000000001,NA,-0.660360073100506,NA,"49"
"CPROF",2005-04-01,0.02049333811008,0.0345051564571857,0.219700876304007,-0.290073969172517,2.9243,4.7633,-0.898892658359165,-0.915065732073843,"23",NA,NA,956.4874,NA,968.7879,NA,NA,NA,NA,NA,NA,NA,NA,138.278,NA,1.59514439511367,NA,"50"
"CPROF",2005-07-01,0.0201141814757917,0.0394910012998737,-0.0345204957916162,0.565736515326324,7.9999,15.8269,-0.479063508052674,0.992112585417413,"23",NA,NA,1033.3237,NA,1051.0322,NA,NA,NA,NA,NA,NA,NA,NA,64.5357999999999,NA,0.365147326562951,NA,"51"
"CPROF",2005-10-01,0.0214074288602441,0.0327034994325771,0.832591127223314,-0.599324862407255,69.9214,15.5954,4.64278429924172,0.952205884117725,"23",NA,NA,1087.88,NA,1101.4293,NA,NA,NA,NA,NA,NA,NA,NA,36.8478,NA,-0.0966799424096609,NA,"52"
"CPROF",2006-01-01,0.0226658378687247,0.0399028865038492,1.67634390869309,0.636435802426918,8.9312,10.2419,-0.402030864093253,0.02935264261501,"23",NA,NA,1055.6045,NA,1071.552,NA,NA,NA,NA,NA,NA,NA,NA,45.8248000000001,NA,0.0530536386928817,NA,"53"
"CPROF",2006-04-01,0.0211380767860886,0.0320541899414114,0.651992800104092,-0.710777562552772,9.2826,9.2832,-0.372964751039092,-0.135911091881796,"23",NA,NA,1129.053,NA,1124.6609,NA,NA,NA,NA,NA,NA,NA,NA,57.5010000000002,NA,0.247809040237886,NA,"54"
"CPROF",2006-07-01,0.0219062887847054,0.0302351924975865,1.16707256051836,-1.02300490472226,17.5501,11.0563,0.310882971428975,0.169741487273609,"23",NA,NA,1130.3792,NA,1149.2929,NA,NA,NA,NA,NA,NA,NA,NA,5.7183,NA,-0.615910366040223,NA,"55"
"CPROF",2006-10-01,0.0202259142820953,0.036489739845824,0.0403954222165625,0.0505758755272806,8.5465,6.6636,-0.433851392527903,-0.587486015098479,"23",NA,NA,1149.6788,NA,1174.3565,NA,NA,NA,NA,NA,NA,NA,NA,0.385899999999992,NA,-0.70485314735594,NA,"56"
"CPROF",2007-01-01,0.0212710147241113,0.0371048910293662,0.741126582692743,0.156165369191393,8.8431,6.0091,-0.409318071150941,-0.700310792639065,"23",NA,NA,1256.7705,NA,1270.8678,NA,NA,NA,NA,NA,NA,NA,NA,82.414,NA,0.663350168232492,NA,"57"
"CPROF",2007-04-01,0.0176709427621968,0.0398820369690963,-1.67269174734625,0.632857020695549,7.612,5.9656,-0.511148725052415,-0.707809460053909,"23",NA,NA,1228.4935,NA,1251.3019,NA,NA,NA,NA,NA,NA,NA,NA,42.3742999999999,NA,-0.00449963317905104,NA,"58"
"CPROF",2007-07-01,0.0203202383165723,0.0332676027420198,0.103638903400405,-0.502497636171044,12.0895,5.2887,-0.140791521865144,-0.824495620355242,"23",NA,NA,1135.3638,NA,1145.8182,NA,NA,NA,NA,NA,NA,NA,NA,115.9381,NA,1.22252177859672,NA,"59"
"CPROF",2007-10-01,0.0183886595246908,0.0343352837424545,-1.19146862308327,-0.319232287348119,10.0534,8.2732,-0.309207892922565,-0.31001808243335,"23",NA,NA,1166.0351,NA,1180.0454,NA,NA,NA,NA,NA,NA,NA,NA,20.2169000000001,NA,-0.374078206190237,NA,"60"
"CPROF",2008-01-01,0.0197738642591651,0.0322285777099944,-0.262700361141913,-0.680844244242524,10.3795,20.4013,-0.282234473836162,1.78066210777288,"23",NA,NA,1231.4906,NA,1256.4595,NA,NA,NA,NA,NA,NA,NA,NA,51.4452000000001,NA,0.146800170856046,NA,"61"
"CPROF",2008-04-01,0.0178833203663954,0.0449320388564824,-1.53029432881472,1.49967993603401,19.4324,16.4859,0.466577748326664,1.10571308717333,"23",NA,NA,1138.0515,NA,1160.3248,NA,NA,NA,NA,NA,NA,NA,NA,118.408,NA,1.26371894602071,NA,"62"
"CPROF",2008-07-01,0.0212202814537472,0.0391817747549185,0.707110346561017,0.512658385619572,19.597,14.4599,0.480192666393582,0.756464807116449,"23",NA,NA,1203.9931,NA,1199.081,NA,NA,NA,NA,NA,NA,NA,NA,43.6682999999998,NA,0.0170838862535733,NA,"63"
"CPROF",2008-10-01,0.0204357742730081,0.0417013989772447,0.18110480196397,0.945146939615867,21.1309,27.9773,0.607069475766883,3.0866369200685,"23",NA,NA,1085.2008,NA,1074.2033,NA,NA,NA,NA,NA,NA,NA,NA,113.8802,NA,1.18819664363505,NA,"64"
"CPROF",2009-01-01,0.0218999879309798,0.0464360868198694,1.16284789046213,1.75784681785012,19.6352,14.396,0.483352386139367,0.745449523258781,"23",NA,NA,1037.9867,NA,1026.0546,NA,NA,NA,NA,NA,NA,NA,NA,36.2166,NA,-0.107208163016983,NA,"65"
"CPROF",2009-04-01,0.0208019939926943,0.040399139723179,0.426652080338461,0.721616693824218,25.1601,15.6196,0.940345465288302,0.956377556564604,"23",NA,NA,915.2266,NA,926.9683,NA,NA,NA,NA,NA,NA,NA,NA,110.828,NA,1.13728689246638,NA,"66"
"CPROF",2009-07-01,0.0179596993957667,0.0492417128934716,-1.47908282441222,2.23942702845242,15.3446,12.612,0.128454649456998,0.43791796767069,"23",NA,NA,971.5572,NA,967.0351,NA,NA,NA,NA,NA,NA,NA,NA,44.5889,NA,0.0324392092749637,NA,"67"
"CPROF",2009-10-01,0.0181717466967103,0.0352165906553137,-1.336906871468,-0.16795768497208,17.6909,12.0765,0.322529268293021,0.345606786046575,"23",NA,NA,1016.6673,NA,1048.9715,NA,NA,NA,NA,NA,NA,NA,NA,49.6321999999999,NA,0.116559892083746,NA,"68"
"CPROF",2010-01-01,0.0179590748081799,0.0302189929430473,-1.47950160519821,-1.02578552647369,15.4741,12.1801,0.139166264825563,0.363465681315031,"23",NA,NA,1136.9538,NA,1146.0676,NA,NA,NA,NA,NA,NA,NA,NA,87.9822999999999,NA,0.756227688523599,NA,"69"
